pregunta_id,numero_pregunta,ut_nombre,veces_salido,veces_fallada,veces_acertada,porcentaje_acierto,dificultad,texto_pregunta_preview
628724fe-127e-4a3d-9de3-a5fc93f5e119,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 3 del RIPA, “Definiciones generales”, un “buque dedicado a la pesca” significa t"
465afe84-6604-4379-bf88-fa2cb985ae36,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según lo indicado en la Regla 34 del RIPA “Señales y maniobra de emergencia”, si navegando de noche,"
89e8832e-b156-493d-b33b-6c434de87bb5,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la Regla 33 del RIPA, “Equipos para señales acústicas”, una embarcación de 22"
39f800d3-5ac3-4391-990b-430227aedaa1,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo a la Regla 23 del RIPA, los buques de propulsión mecánica en navegación exhibirán una seg"
227dfa52-8426-41c7-aee1-87271cd80b59,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según el Anexo IV del RIPA, ¿qué señal podríamos utilizar para indicar peligro o necesidad de ayuda?"
a6e78532-98d0-4225-9008-15812774bc20,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo a la Regla 18 del RIPA - Obligaciones entre categorías de buques, sin perjuicio de lo dis"
c6232d25-7baa-43ef-a6d5-66a8c16417f3,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 19 del RIPA, salvo en los casos en que se haya comprobado que no existe riesgo de abo"
174cb106-b6d9-4827-bb91-665c4e42209a,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 8 del RIPA, maniobras para evitar el abordaje, ¿cuál de las siguientes afirmaciones e"
2a68f0b4-11f6-47f6-b91d-2e1ebd4cccac,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la regla 12 del RIPA, cuando avistamos un buque de vela a barlovento pero no podemos dete"
2830a002-1de2-46c1-bf1f-b60e3d142eb6,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la regla 23 del RIPA, “Buques de propulsión mecánica en navegación”, si navegando de "
1e45c590-0587-4e68-9283-a563d1553ed9,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 19 del RIPA, salvo en los casos en que se haya comprobado que no existe riesgo de abo"
d6ed6a26-edc8-43fd-a6b0-3e3149370e82,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 6 del RIPA, “Velocidad de seguridad”, la citada velocidad:"
344b0f60-8407-42a4-97cf-1a5801ed92ef,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la Regla 26 del RIPA, “Buques de pesca”, si observamos un buque dedicado a la pesca s"
a4856923-d1fe-4607-97fc-33a8383da039,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la Regla 34.b.iii) del RIPA, cuando varios buques de propulsión mecánica en navegació"
f53596c0-dace-4861-b6f7-71179a92d2a8,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo a la Regla 18 del RIPA, obligaciones entre categorías de buques, sin perjuicio de lo disp"
f4a7bf79-e18c-4bca-a6f5-5b9871695e1f,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 18 del RIPA, “Obligaciones entre categorías de buques”, si se encuentran navegan"
ea06f021-e474-4166-bd06-5c966099ee10,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según el Anexo IV del RIPA, en caso de peligro y de que necesitemos ayuda:"
21dd4c3f-7918-45fe-b958-d4b8d0fe71e3,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo a la Regla 15 del RIPA, cuando dos buques de propulsión mecánica se crucen con riesgo de "
a7068800-da54-4c9e-9a55-ca2396c20df8,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 19 del RIPA, Conducta de los buques en condiciones de visibilidad reducida, salvo en "
33ec2661-e79e-4cd4-a3c7-d64c186f9424,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 3 del RIPA, la expresión `en navegación´ define a un buque que:"
3cda1bc8-7be8-41e1-bc88-bd66b219295c,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 6 del RIPA, para determinar la velocidad de seguridad NO se tendrá en cuenta:"
7848de60-0f65-424f-be33-55f83b9e78b2,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 3 del RIPA, “Definiciones generales”, todo buque que por cualquier circunstancia"
3ccc6791-6392-4d15-b31a-7e9cb771251b,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme al Anexo IV del RIPA, “Señales de peligro”, ¿de qué color es la densa humareda producida po"
c620dbe0-d597-4488-ba2b-f949d4632725,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 3 del RIPA, Definiciones generales, a los efectos de este Reglamento, excepto cuando "
7a9f56b8-dd61-4f45-b22d-4b33ab0a2d49,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la Regla 8 del RIPA, Maniobras para evitar el abordaje, ¿cuál de las siguientes afirm"
9335d035-70c0-41fa-9459-adf9aab2a160,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según el Anexo IV del RIPA, “Señales de peligro”, ¿cómo podemos indicar la existencia de un peligro "
26e9d255-32a3-4cee-9136-53f8624f9a46,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Navegando de Cádiz a Málaga en un yate de 22 metros de eslora, se observa que se va a transitar una "
12be0287-8294-4bb3-80e2-b0ccf84c0c33,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la Regla 10 del RIPA, las embarcaciones que no utilizan un dispositivo de separación "
7ee0c3c3-ed0d-4b3a-90f4-205bf4d29929,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo con la Regla 21 del RIPA, la “luz centelleante” es una luz que produce centelleos a inter"
333627e2-bd53-4e4a-8aef-95c3f712e0a0,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Si nos encontramos navegando de noche y visualizamos por la proa a un buque que, en el lugar más vis"
2346cb73-7ace-4193-804a-059958d3e3c8,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 24.b del RIPA, “Buques remolcando y empujando”, ¿cuándo se considera que un buqu"
8e7f9219-3705-4a0b-80e1-0b8238cbeaa8,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Encontrándonos en navegación, observamos por nuestro costado de estribor, hacia proa del través, una"
4620f693-ab4e-4a13-ae87-03701e87272e,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 2 del RIPA, respecto de la responsabilidad derivada de negligencias en el cumplimient"
a6c4a722-302d-4439-af5a-6a8c7d5aa8ea,27,Reglamento (RIPA),0,0,0,0.00,0.00,Si un buque de 40 metros de eslora muestra únicamente una luz blanca todo horizonte en la parte de p
0aca1799-7bb1-4da1-8d5e-b1519f1772de,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 34.b del RIPA, cuando se lleven señales luminosas para complementar las pitadas presc"
71d573ce-b8b5-498b-9984-e705176aa923,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 6 del RIPA, “Velocidad de seguridad”, un buque con un radar funcionando correcta"
8ed09c24-d3c4-4000-ab7f-867ed9ea2aba,27,Reglamento (RIPA),0,0,0,0.00,0.00,"En relación con la Regla 26 de la parte C del RIPA sobre “Luces y Marcas”, si durante la navegación "
677ad6df-9ef3-4897-9ede-487f508987a7,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Navegando de noche cerca de Cabo Estai, distinguimos cada vez más cerca de nuestra proa una luz de c"
ee750df1-92b1-4bfc-b525-7dc6320b26e2,27,Reglamento (RIPA),0,0,0,0.00,0.00,Navegando en un yate a motor al rumbo 178º se observa por proa un buque de recreo que también navega
a05327ee-b456-440f-a89c-cb8d6fdee909,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Si nos encontramos de noche navegando con nuestra embarcación en una zona cercana a costa, y visuali"
08c6d14b-fe0c-42db-bead-195bda0fad1c,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme al Anexo IV del RIPA, “Señales de peligro”, ¿de qué color es la densa humareda producida po"
94106f25-812b-4978-834e-51265d73c8d9,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Conforme a la Regla 2 del RIPA, “Responsabilidad”:"
76c50aed-610b-4ef1-9d07-6fd3d8211a76,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según el Anexo IV del RIPA, “Señales de peligro”, ¿cómo podemos indicar la existencia de un peligro "
c696f42a-546c-4a1b-bda4-f3cd5d90404c,27,Reglamento (RIPA),0,0,0,0.00,0.00,"De acuerdo a la Regla 3 del RIPA - Definiciones generales, la palabra ""buque"" NO designa a:"
2cc0beb9-6035-48a0-8b4c-953182fb6a93,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según la Regla 15 del RIPA, cuando dos buques de propulsión mecánica se crucen con riesgo de abordaj"
7a5d8442-05e2-43ce-b793-101facc0ef50,27,Reglamento (RIPA),0,0,0,0.00,0.00,"Según el Anexo IV del RIPA, ¿qué señal del Código internacional de señales indica peligro?"
15048453-b30a-4240-a4b5-4228f22e2b7e,7,Seguridad,0,0,0,0.00,0.00,"Cuando se haya producido la caída accidental al agua de una persona a bordo, ¿cuál de las siguientes"
d374813a-ebe6-4d88-969b-74ffadd8a419,7,Seguridad,0,0,0,0.00,0.00,¿Cuál es la mejor forma de evitar los envites del mar por proa?
0bb339b5-911f-43a0-93b1-df8667d81694,7,Seguridad,0,0,0,0.00,0.00,"En relación con los aros salvavidas, ¿cuál de las siguientes afirmaciones es INCORRECTA?"
20079b4d-ba5f-4c95-92e2-1c57f10127eb,7,Seguridad,0,0,0,0.00,0.00,¿Cuál es la flotabilidad mínima que deben tener los chalecos salvavidas a bordo de una embarcación d
1000e26f-84ce-4901-bd92-973bd79f4404,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones es INCORRECTA?
18482f2c-8b37-4ba0-be22-6d779523ec2f,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de los siguientes NO es un fenómeno que se pueda experimentar al navegar en aguas someras?
b085e8bd-ef69-450a-b037-51a707510e52,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes se considera una medida de prevención para evitar una situación de hombre al
2bbb1249-ce34-49fb-9f63-7d8738b0ddef,7,Seguridad,0,0,0,0.00,0.00,¿Qué es prioritario comprobar tras una tormenta eléctrica que sucede en las proximidades de la embar
2d130dbd-f1df-4750-af68-8f435fa17670,7,Seguridad,0,0,0,0.00,0.00,"Para evitar la caída accidental de un tripulante al agua durante la navegación, ¿cuál de las siguien"
a09c9dfa-7d13-4784-9259-76cc4367ecb1,7,Seguridad,0,0,0,0.00,0.00,Para correr el temporal tendremos que:
4d796745-5e69-4566-8b97-0aed3e9c5d48,7,Seguridad,0,0,0,0.00,0.00,En lo relativo a los extintores que debe llevar una embarcación sin marcado CE de 12 metros de eslor
6d162b86-5ae6-4c13-8842-11a23a129958,7,Seguridad,0,0,0,0.00,0.00,"Navegando en una embarcación, se puede capear un temporal:"
c95cae74-abd8-41d9-ada8-e8a790132ec1,7,Seguridad,0,0,0,0.00,0.00,¿Qué significa capear el temporal?
f081a448-063e-4141-89a2-e6b90082e71c,7,Seguridad,0,0,0,0.00,0.00,¿Cuál es la mejor forma de evitar los envites del mar por proa?
79ca3598-ba35-4aa6-a7ba-aeb06f2aac6a,7,Seguridad,0,0,0,0.00,0.00,Estando en aguas tranquilas con la embarcación recuperando su posición de equilibrio desde una escor
7e328c12-bb6c-4b62-b355-af8b23686086,7,Seguridad,0,0,0,0.00,0.00,Antes de salir a la mar hay que asegurarse que:
cbb396c6-8be5-47ea-87f9-20b61e4cd4b1,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes NO es una medida a tomar antes de salir a la mar?
e5cfaa3d-14c9-4a5e-82d0-dae0155bee6c,7,Seguridad,0,0,0,0.00,0.00,Navegando en aguas someras con oleaje:
7895c56b-67ba-4150-92b0-05cf38eca7b8,7,Seguridad,0,0,0,0.00,0.00,"Navegando a 3 millas de la costa, ¿qué señales de socorro debemos llevar obligatoriamente a bordo?"
374ef479-399c-404a-b6a2-a874ca619f21,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes NO es una precaución a tomar navegando en aguas someras?
c47b9357-5663-4073-b724-ea8655178912,7,Seguridad,0,0,0,0.00,0.00,Antes de salir a la mar hay que asegurarse que:
9bd3bc5d-bdf6-4d6f-9ef3-a40e1b3ca7a1,7,Seguridad,0,0,0,0.00,0.00,El reflector radar:
a10485db-477c-4de0-90e9-07bc0faee3e5,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de los siguientes supuestos afecta negativamente a la estabilidad transversal?
f6518b5f-b415-4e23-b5ad-a9e93ce1d404,7,Seguridad,0,0,0,0.00,0.00,¿Cuál es la flotabilidad mínima que deben tener los chalecos salvavidas a bordo de una embarcación d
55427cbd-1abb-46cf-9537-de7c9a96e8af,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes formas de realizar un remolque es recomendable en un río angosto o dentro de
e45be92a-56b3-432c-a2dc-4edc84fa4be5,7,Seguridad,0,0,0,0.00,0.00,"En relación con las balsas salvavidas, ¿cuál de las siguientes afirmaciones es CORRECTA?"
0416aa7a-8c79-4823-9465-062f70e4112e,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes NO es una precaución a tomar navegando en aguas someras?
b390d0c0-d486-45e0-81e6-7c1027bea5aa,7,Seguridad,0,0,0,0.00,0.00,"En situación de “hombre al agua”, ¿cuál de las siguientes acciones NO se recomienda tomar?"
ee53f03c-7436-412d-8728-3f57210635ac,7,Seguridad,0,0,0,0.00,0.00,La estabilidad estática transversal en una embarcación es la cualidad de:
5d8369fe-f048-4f78-908d-cdfaf45c4355,7,Seguridad,0,0,0,0.00,0.00,¿Cuántas bengalas de mano debe llevar como mínimo una embarcación de recreo que navegue entre 2 y 5 
071d3ac4-2c37-41a4-8a1b-c24a536c5ac0,7,Seguridad,0,0,0,0.00,0.00,"En relación con la estabilidad, señale la afirmación CORRECTA."
9450d6ca-c859-4da2-9988-c7f30c2ef33d,7,Seguridad,0,0,0,0.00,0.00,"Ante una emergencia, ¿cuál es la forma de contactar con Salvamento Marítimo?"
977ff931-c9eb-4a4d-956e-2f159deeba10,7,Seguridad,0,0,0,0.00,0.00,¿Qué parámetro varía de forma más significativa al variar la estabilidad longitudinal?
07fcaf2d-da0d-4d05-87a4-0927f715f3a8,7,Seguridad,0,0,0,0.00,0.00,"Cuando navegamos con olas incidiendo por la proa, para evitar un movimiento excesivo de cabezada deb"
d6b2f6ba-e615-4d07-aafb-d508ee8890a6,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de los siguientes elementos NO se considera material de seguridad en la mar?
cf7c48c8-ade8-4953-8ff6-ca87c49d487e,7,Seguridad,0,0,0,0.00,0.00,La maniobra de Boutakow consiste en:
05eb7538-78fd-485b-940d-fb934c7d422c,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes acciones es recomendable para evitar la hipotermia en caso de encontrarse en
9d6572c0-51dc-44b6-800c-0ad46df6374b,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones con respecto al remolque es INCORRECTA?
8fb788fd-478a-41e0-acbd-5c8682bdba76,7,Seguridad,0,0,0,0.00,0.00,¿A partir de que temperatura corporal se considera que una persona entra en hipotermia?
9932c003-e981-464a-896c-f976fbe21e2e,7,Seguridad,0,0,0,0.00,0.00,"Para recoger a una persona en el agua, lo más recomendable cuando se ve al náufrago es:"
02f13c99-9b50-4467-b3ed-2112315511d7,7,Seguridad,0,0,0,0.00,0.00,"Tras una caída al agua, ¿cuál de las siguientes medidas NO es recomendada para evitar o tratar la hi"
be440b2b-54ff-49cd-be2d-c39c18072971,7,Seguridad,0,0,0,0.00,0.00,La expresión “a son de mar” se refiere a:
d9c6ef05-fda2-486f-b657-c27b48c864c0,7,Seguridad,0,0,0,0.00,0.00,"Una embarcación tiene una buena estabilidad transversal, si tras ser apartada de su posición de equi"
1af497c8-f141-4901-b2f8-66eb4659c0d8,7,Seguridad,0,0,0,0.00,0.00,"En relación con los pararrayos como elemento de protección de las tormentas eléctricas, señale la af"
4c61d98b-71f0-4e52-bd65-b763aac549a1,7,Seguridad,0,0,0,0.00,0.00,Capear un temporal es:
c4bc1209-887a-4624-a531-0827aa1a3711,7,Seguridad,0,0,0,0.00,0.00,Para correr el temporal tendremos que:
6630130e-de4e-40a0-815b-f3669d7a556a,7,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes es una medida a tomar navegando con niebla?
b58e99fb-c993-4bfa-ac53-ca7de853b045,7,Seguridad,0,0,0,0.00,0.00,"En relación con la derrota a seguir con mal tiempo, señale la afirmación INCORRECTA."
6c18bc84-c639-4cb3-91c3-2cdbff977a67,7,Seguridad,0,0,0,0.00,0.00,¿Qué es prioritario comprobar tras una tormenta eléctrica que sucede en las proximidades de la embar
b1fdb720-cafc-4ba8-a86a-9781e8bdefe6,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes NO es una precaución a tomar con baja visibilidad por niebla?
f70679c7-0eb9-4ada-9bc8-f07a1856f801,8,Seguridad,0,0,0,0.00,0.00,"En una embarcación de recreo, al aumentar los pesos en cubierta:"
f73b465d-76c2-4ec8-8f62-9ef6c0b299f6,8,Seguridad,0,0,0,0.00,0.00,"En relación con las balsas salvavidas, ¿cuál de las siguientes afirmaciones es CORRECTA?"
911eb9fe-0e9e-4d7b-98a3-d756e1108300,8,Seguridad,0,0,0,0.00,0.00,"Cuando tenga que comunicarse con Salvamento Marítimo en caso de emergencia, ¿cuál de los siguientes "
3a1c6cc7-0430-4b26-8d1f-46fd7d5830fd,8,Seguridad,0,0,0,0.00,0.00,¿Qué señales pirotécnicas debe llevar reglamentariamente una embarcación que esté autorizada a naveg
0ede8124-2457-4a4b-a817-320b62e14cf0,8,Seguridad,0,0,0,0.00,0.00,"Para evitar la caída accidental de un tripulante al agua durante la navegación, ¿cuál de las siguien"
d1b946ff-bc63-414d-bf4a-2927404589fd,8,Seguridad,0,0,0,0.00,0.00,"En el caso de que no funcionen los sistemas de radio, ¿a qué número debemos llamar si surge una emer"
f0b763cd-42bc-4542-81b7-924d1d9aad8b,8,Seguridad,0,0,0,0.00,0.00,¿A partir de que temperatura corporal se considera que una persona entra en hipotermia?
95366b65-29b3-4f43-91ef-b49d7d8c87a2,8,Seguridad,0,0,0,0.00,0.00,Señale la afirmación VERDADERA:
d5310fc8-3a02-4e98-ab6a-6a03882264d2,8,Seguridad,0,0,0,0.00,0.00,Señale la afirmación FALSA:
b93abd0d-1bdf-462e-862f-d3ee43c12d9a,8,Seguridad,0,0,0,0.00,0.00,¿En qué consiste “correr el temporal” y cuál es la forma adecuada de hacerlo?
d4dbe18a-cf0a-45bb-b4fe-3e7eda92872a,8,Seguridad,0,0,0,0.00,0.00,¿Cuál es la capacidad que deben tener las balsas salvavidas en una embarcación de recreo?
9ca641a0-5e6b-4e9e-a058-693ed05872b0,8,Seguridad,0,0,0,0.00,0.00,"Navegando a 8 millas de la costa, ¿cuál es la flotabilidad mínima que deben tener los chalecos salva"
2e5e1688-1f35-4b05-9397-59c98debfaa5,8,Seguridad,0,0,0,0.00,0.00,"Con relación al material pirotécnico, señale la recomendación INCORRECTA:"
8bdd643e-7cd1-4be5-b909-09171826b509,8,Seguridad,0,0,0,0.00,0.00,Deberán llevar al menos un aro salvavidas:
8ac6e077-b6a6-44ef-9fa4-2bd3d764fd51,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes formas de realizar un remolque es recomendable en un río angosto o dentro de
e44e1d85-ced3-4b49-bedd-bc1e3ea0f4d9,8,Seguridad,0,0,0,0.00,0.00,"En circunstancias de mal tiempo, navegando en una embarcación de recreo a motor, con la mar por la p"
ea93bd75-3cea-4093-993f-78d3a25ab75b,8,Seguridad,0,0,0,0.00,0.00,"Antes de salir a la mar, ¿cuál de las siguientes comprobaciones NO es imprescindible realizar?"
1d2c9c47-9a96-42b5-a2cf-a17cb1e2deb1,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes NO es una forma adecuada de contactar con Salvamento Marítimo?
5e909906-6e93-4881-bc46-dda841d6fc40,8,Seguridad,0,0,0,0.00,0.00,¿Cuántas bengalas de mano es obligatorio llevar a bordo si navegamos en aguas costeras protegidas?
43be924e-b2cb-4032-9cfe-1e460c616b26,8,Seguridad,0,0,0,0.00,0.00,La maniobra de Boutakow consiste en:
2daad99d-ec15-4168-8896-0af11f7d4224,8,Seguridad,0,0,0,0.00,0.00,En la estabilidad estática transversal el equilibrio se alcanza cuando:
05a59696-68e0-48e5-9368-0f1481b1a14f,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes NO es una precaución a tomar con baja visibilidad por niebla?
79783ace-3a90-4014-83c6-828bdda040b3,8,Seguridad,0,0,0,0.00,0.00,"En relación con las bengalas de mano, ¿cuál de las siguientes NO es una recomendación de uso y estib"
e0c2950b-09a0-48f0-a83e-3cdc7f4f4ac1,8,Seguridad,0,0,0,0.00,0.00,¿En qué embarcaciones es obligatorio el reflector radar?
8ede7a7a-cdeb-49cd-a654-f4bc364a9fe2,8,Seguridad,0,0,0,0.00,0.00,"Respecto a las medidas a tomar a bordo con mal tiempo, ¿cuál de las siguientes afirmaciones NO ES CO"
73d6af73-6195-4b37-8dc9-ed0af3057f64,8,Seguridad,0,0,0,0.00,0.00,¿Es obligatoria la instalación de un reflector radar en una embarcación de recreo que navegue en zon
1e12be21-7f40-49e0-b2f3-6e7398da7495,8,Seguridad,0,0,0,0.00,0.00,"¿Cuál de las siguientes precauciones NO es, en general, la más recomendable a tomar en una navegació"
8634964c-f75a-41ec-a7e4-75aef8aaabff,8,Seguridad,0,0,0,0.00,0.00,"Navegando a 4 millas de un puerto o lugar de refugio, ¿qué señales de socorro debemos llevar a bordo"
690f8d18-5535-42fe-96b8-79a63ce65e98,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes es una maniobra recomendada de búsqueda cuando no se ve al náufrago?
ff9be9a2-3c35-407f-aff8-1435fe61c7c8,8,Seguridad,0,0,0,0.00,0.00,"En relación con el arnés de seguridad, señale la opción INCORRECTA."
027d9e02-1acd-4340-b84e-31f406574c1a,8,Seguridad,0,0,0,0.00,0.00,¿En qué consiste “correr el temporal” y cuál es la forma adecuada de hacerlo?
73af0618-6653-47b4-8936-ff89227cee81,8,Seguridad,0,0,0,0.00,0.00,¿A qué se refiere la expresión “a son de mar”?
e597e482-fba0-4110-af09-1c5c0bb25195,8,Seguridad,0,0,0,0.00,0.00,En la estabilidad estática transversal el equilibrio se alcanza cuando:
8506ac59-6f54-4ebd-bcf9-4f68ab78f68b,8,Seguridad,0,0,0,0.00,0.00,"Atendiendo a su eslora, ¿cuántos extintores del tipo 34B deberá llevar a bordo una embarcación de po"
1db435fd-e3e3-4d40-81ed-4d34bc8561d0,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes maniobras se debe realizar inmediatamente cuando vemos a una persona caer al
bada1774-6ac0-4c7a-a999-07d301d75912,8,Seguridad,0,0,0,0.00,0.00,Correr el temporal significa:
32473e0c-e56a-4e7d-9b1f-f2d8c3f3fbdd,8,Seguridad,0,0,0,0.00,0.00,"En situación de “hombre al agua”, ¿cuál de las siguientes acciones NO se recomienda tomar?"
9eb29386-59a1-47b9-8645-0e386225d0fd,8,Seguridad,0,0,0,0.00,0.00,"Cuando navegamos con olas incidiendo por la proa, para evitar un movimiento excesivo de cabezada deb"
e8018b78-9a34-4864-a635-844094c0258d,8,Seguridad,0,0,0,0.00,0.00,La flotabilidad mínima de los chalecos salvavidas para adultos estibados en una embarcación que nave
d58b35c4-937c-49da-b3b6-e1cc02db7f94,8,Seguridad,0,0,0,0.00,0.00,"En relación con los aros salvavidas, ¿cuál de las siguientes afirmaciones es INCORRECTA?"
b4c45102-72e5-4081-b76a-e02857d6cbc4,8,Seguridad,0,0,0,0.00,0.00,"De conformidad con el Real Decreto 339/2021, de 18 de mayo, ¿cuáles de las siguientes embarcaciones "
b4427f60-dca8-4e46-96ca-e1ff5eb6fbd8,8,Seguridad,0,0,0,0.00,0.00,En lo relativo a los extintores que debe llevar una embarcación sin marcado CE de 12 metros de eslor
9b89e7b9-1606-4c7e-a139-8daf9c4537c0,8,Seguridad,0,0,0,0.00,0.00,"Navegando a 3 millas de la costa, ¿qué señales de socorro debemos llevar obligatoriamente a bordo?"
40b1e87d-651a-49d3-8a30-4d86c2dcbec4,8,Seguridad,0,0,0,0.00,0.00,"Cuando todos los equipos eléctricos a bordo tienen una toma de masa, ¿cuál es el principal riesgo a "
33e9b4d8-5311-4248-baa0-7e3377536de0,8,Seguridad,0,0,0,0.00,0.00,"En el caso de que no funcionen los sistemas de radio, ¿a qué número debemos llamar si surge una emer"
9622728a-3323-4673-bbac-8110583e611f,8,Seguridad,0,0,0,0.00,0.00,"En relación con los pararrayos como elemento de protección de las tormentas eléctricas, señale la af"
2730cf1e-2dce-4bf2-a920-b07978261674,8,Seguridad,0,0,0,0.00,0.00,La expresión “a son de mar” se refiere a:
2c140e6c-1dc0-414b-b599-8f85e7a13dda,8,Seguridad,0,0,0,0.00,0.00,¿Por qué medio podemos contactar con Salvamento Marítimo?
2657ff6f-20a1-48f3-b52d-a9b036aa2158,8,Seguridad,0,0,0,0.00,0.00,"El movimiento del buque en el sentido de la manga, de babor a estribor y viceversa, al inclinarse al"
e68d0f89-ee31-4c11-b156-45a7eb09e41b,8,Seguridad,0,0,0,0.00,0.00,"Cuando tenga que comunicarse con Salvamento Marítimo para hacer una llamada de socorro, en ningún ca"
07f791b1-7a76-4f1a-a087-3fa593933f6a,8,Seguridad,0,0,0,0.00,0.00,El reflector radar es:
9453676e-452d-49a4-920b-4ac015075a79,8,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes es la secuencia adecuada para el uso de una balsa salvavidas de accionamient
c36d8483-ee76-4439-ac5b-4981e7430bc3,9,Seguridad,0,0,0,0.00,0.00,¿Cómo se debe actuar ante movimientos de cabezada excesivos cuando llevamos la mar por la proa?
58dbd210-d9aa-4b10-bb1c-4c966ee39548,9,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes acciones NO es recomendable realizar tras ver caer a un náufrago al agua?
4f513d44-f9e3-4c1d-9b4d-884f7e218d9d,9,Seguridad,0,0,0,0.00,0.00,¿Por qué medio podemos contactar con Salvamento Marítimo?
4786eff9-a90c-4b86-ab5a-d57290d58a58,9,Seguridad,0,0,0,0.00,0.00,"Ante una emergencia, ¿cuál es la forma de contactar con Salvamento Marítimo?"
0d936c86-efed-403b-b628-717143557a95,9,Seguridad,0,0,0,0.00,0.00,"Navegando en una embarcación, se puede capear un temporal:"
517d3166-adfc-4108-895d-379c00b04f7a,9,Seguridad,0,0,0,0.00,0.00,"En relación con la hipotermia, ¿cuál de las siguientes medidas a tomar es INCORRECTA?"
18334ab6-111b-424c-9247-bbb14f29bdad,9,Seguridad,0,0,0,0.00,0.00,"Si detecta que ha perdido un aro salvavidas antes de zarpar, ¿cómo se recomienda actuar?"
0c77ba1d-9def-4206-81a0-4f3a8e987b4b,9,Seguridad,0,0,0,0.00,0.00,El reflector radar:
92fb82a3-200f-4121-a5b8-d4a1d3e70068,9,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones es INCORRECTA?
6620492d-ca17-4326-9343-c3ded19cb483,9,Seguridad,0,0,0,0.00,0.00,¿Cuál de las siguientes sería una precaución a tomar navegando en aguas someras?
